1.32474,2.33604,2.8741,1.0
1.31412,2.36941,2.90048,1.0
1.30475,2.4056,2.9287,1.0
1.29687,2.44536,2.95928,1.0
1.29087,2.48996,2.99308,1.0
1.28747,2.54166,3.03164,1.0
1.28811,2.60498,3.07804,1.0
1.25178,2.54005,3.03789,1.0
1.21555,2.47283,2.99647,1.0
1.21285,2.5237,3.03441,1.0
1.21377,2.58493,3.07934,1.0
1.2214,2.66622,3.13787,1.0
1.1626,2.56622,3.04738,1.0
1.16747,2.6368,3.09885,1.0
1.18449,2.7368,3.17563,1.0
1.08449,2.6368,3.07563,1.0
1.03175,2.5368,2.99692,1.0
0.99934,2.47625,2.962,1.0
0.9991,2.52493,2.99891,1.0
0.97437,2.48916,2.98055,1.0
0.94451,2.43502,2.95044,1.0
0.94363,2.48001,2.9848,1.0
0.94522,2.5319,3.02379,1.0
0.91947,2.49077,3.00227,1.0
0.89172,2.44201,2.97612,1.0
0.86912,2.40979,2.961,1.0
0.86914,2.45467,2.99515,1.0
0.87136,2.50564,3.03339,1.0
0.84972,2.47572,3.01976,1.0
0.82554,2.43666,3.00052,1.0
0.80343,2.40389,2.98563,1.0
0.78282,2.37561,2.97384,1.0
0.76633,2.36081,2.97069,1.0
0.74767,2.33818,2.96285,1.0
0.72987,2.31804,2.95675,1.0
0.73005,2.35881,2.98786,1.0
0.71542,2.34859,2.98797,1.0
0.6987,2.33093,2.98367,1.0
0.70011,2.37388,3.01613,1.0
0.70311,2.42106,3.05141,1.0
0.68943,2.41233,3.05265,1.0
